codigo;disciplina;ch;periodo;modulo;estrutura_curricular;Série/Módulo;curso;modalidade;campus;vagas;pré-requisito
ADM030;DIREITO PÚBLICO E PRIVADO;40;2022.2;MOD0014 - ADM_2º MÓDULO_2016.2;02 - 2016.2;2;ADMINISTRACAO;Subsequente;CAMPUS VICOSA;50;não se aplica
ADM030;DIREITO PÚBLICO E PRIVADO;40;2022.2;MOD0014 - ADM_2º MÓDULO_2016.2;02 - 2016.2;2;ADMINISTRACAO;Subsequente;CAMPUS VICOSA;50;não se aplica
MACELTDEEL2;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;80;2022.1;MOD22046 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;042018 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTDEEL2;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;80;2022.1;MOD22046 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;042018 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS MACEIO;30;não se aplica
MACELTDEEL2;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;80;2022.1;MOD22046 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;042018 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
PINELTDEEL2;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;80;2022.1;MOD0117 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;05 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTDEEL2;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;80;2022.1;MOD0117 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;05 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
MACESTDROA2;DRENAGEM, OBRAS DE ARTE CORRENTE E ESPECIAIS;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTDROA2;DRENAGEM, OBRAS DE ARTE CORRENTE E ESPECIAIS;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTDROA2;DRENAGEM, OBRAS DE ARTE CORRENTE E ESPECIAIS;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACESTDROA2;DRENAGEM, OBRAS DE ARTE CORRENTE E ESPECIAIS;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTDROA2;DRENAGEM, OBRAS DE ARTE CORRENTE E ESPECIAIS;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACESTDROA2;DRENAGEM, OBRAS DE ARTE CORRENTE E ESPECIAIS;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;60;não se aplica
BBELOGEMAT1;ECONOMIA, MERCADO E ATUALIDADES;80;2022.1;MOD0020 - LOGÍSTICA_INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;LOGISTICA;Integrado;CAMPUS AVANCADO BENEDITO BENTES;37;não se aplica
BBELOGEMAT1;ECONOMIA, MERCADO E ATUALIDADES;80;2022.1;MOD0020 - LOGÍSTICA_INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;LOGISTICA;Integrado;CAMPUS AVANCADO BENEDITO BENTES;36;não se aplica
PENMAMEAMB3;EDUCAÇÃO AMBIENTAL;80;2022.1;MOD0032 - MEIO_AMBIENTE_INTEGRADO_3ª SÉRIE_2020.1;04 - 2020.1;3;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMEAMB3;EDUCAÇÃO AMBIENTAL;80;2022.1;MOD0032 - MEIO_AMBIENTE_INTEGRADO_3ª SÉRIE_2020.1;04 - 2020.1;3;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
ARAELOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0518 - ELETROELETRÔNICA-INTEGRADO-2ª SÉRIE-2020;049 - 2020.1;2;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAELOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0518 - ELETROELETRÔNICA-INTEGRADO-2ª SÉRIE-2020;049 - 2020.1;2;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAELOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0517 - ELETROELETÔNICA-INTEGRADO-1ªSÉRIE-2020;049 - 2020.1;1;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAELOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0517 - ELETROELETÔNICA-INTEGRADO-1ªSÉRIE-2020;049 - 2020.1;1;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAINFEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0516 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;051 - 2020.1;1;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAINFEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0516 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;051 - 2020.1;1;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAINFEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0520 - INFORMÁTICA_INTEGRADO_2ªSÉRIE_2020.1;051 - 2020.1;2;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAINFEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0520 - INFORMÁTICA_INTEGRADO_2ªSÉRIE_2020.1;051 - 2020.1;2;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
BBELOGEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0020 - LOGÍSTICA_INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;LOGISTICA;Integrado;CAMPUS AVANCADO BENEDITO BENTES;36;não se aplica
BBELOGEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0020 - LOGÍSTICA_INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;LOGISTICA;Integrado;CAMPUS AVANCADO BENEDITO BENTES;37;não se aplica
BATAGOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATAGOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATAGOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0020 - AGROINDÚSTRIA_INTEGRADO_2ªSÉRIE_2020.1;02 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATAGOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0020 - AGROINDÚSTRIA_INTEGRADO_2ªSÉRIE_2020.1;02 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATBIOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0018 - BIOTECNOLOGIA-INTEGRADO-2ª SÉRIE-2020;01 - 2020.1;2;BIOTECNOLOGIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATBIOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0016 - BIOTECNOLOGIA-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;BIOTECNOLOGIA;Integrado;CAMPUS BATALHA;55;não se aplica
CORMECEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0026 - MECÂNICA-INTEGRADO-2º SÉRIE-2020;02 - 2020.1;2; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
CORMECEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0026 - MECÂNICA-INTEGRADO-2º SÉRIE-2020;02 - 2020.1;2; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
CORMECEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0026 - MECÂNICA-INTEGRADO-2º SÉRIE-2020;02 - 2020.1;2; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0027 - EDIFICAÇÕES - INTEGRADO - 2º SÉRIE - 2020;03 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS CORURIPE;5;não se aplica
COREDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0027 - EDIFICAÇÕES - INTEGRADO - 2º SÉRIE - 2020;03 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0027 - EDIFICAÇÕES - INTEGRADO - 2º SÉRIE - 2020;03 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS CORURIPE;50;não se aplica
MACDSIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22037 - DESENVOL. DE SISTEMAS-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;45;não se aplica
MACDSIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22037 - DESENVOL. DE SISTEMAS-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;45;não se aplica
MACDSIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22056 - DESENVOL. DE SISTEMAS-INTEGRADO-2ª SÉRIE-2020;01 - 2020.1;2;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACDSIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22056 - DESENVOL. DE SISTEMAS-INTEGRADO-2ª SÉRIE-2020;01 - 2020.1;2;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACDSIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22056 - DESENVOL. DE SISTEMAS-INTEGRADO-2ª SÉRIE-2020;01 - 2020.1;2;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22041 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020.1;022018 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22050 - EDIFICAÇÕES_INTEGRADO_2ª SÉRIE_2020;022018 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22050 - EDIFICAÇÕES_INTEGRADO_2ª SÉRIE_2020;022018 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22050 - EDIFICAÇÕES_INTEGRADO_2ª SÉRIE_2020;022018 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22041 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020.1;022018 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22041 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020.1;022018 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACELEEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22059 - ELETRÔNICA_INTEGRADO_2ªSÉRIE_2020;032018 - 2020.1;2;ELETRONICA;Integrado;CAMPUS MACEIO;40;não se aplica
MACELEEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22038 - ELETRÔNICA-INTEGRADO-1° SÉRIE - 2020;032018 - 2020.1;1;ELETRONICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELEEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22038 - ELETRÔNICA-INTEGRADO-1° SÉRIE - 2020;032018 - 2020.1;1;ELETRONICA;Integrado;CAMPUS MACEIO;60;não se aplica
MACELEEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22059 - ELETRÔNICA_INTEGRADO_2ªSÉRIE_2020;032018 - 2020.1;2;ELETRONICA;Integrado;CAMPUS MACEIO;40;não se aplica
MACELEEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22059 - ELETRÔNICA_INTEGRADO_2ªSÉRIE_2020;032018 - 2020.1;2;ELETRONICA;Integrado;CAMPUS MACEIO;40;não se aplica
MACESTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACESTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACESTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22048 - ESTRADAS-INTEGRADO-2ª SÉRIE-2020;052019 - 2020.1;2;ESTRADAS;Integrado;CAMPUS MACEIO;60;não se aplica
MACESTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22040 - ESTRADAS-INTEGRADO-1ºSERIE-2020;052019 - 2020.1;1;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22040 - ESTRADAS-INTEGRADO-1ºSERIE-2020;052019 - 2020.1;1;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22040 - ESTRADAS-INTEGRADO-1ºSERIE-2020;052019 - 2020.1;1;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACMECEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22042 - MECÂNICA-INTEGRADO-2ª SÉRIE - 2020;062019 - 2020.1;2;MECANICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACMECEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22042 - MECÂNICA-INTEGRADO-2ª SÉRIE - 2020;062019 - 2020.1;2;MECANICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACQUIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22044 - QUÍMICA_INTEGRADO_2ª SÉRIE_2020;03 - 2020.1;2;QUIMICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACQUIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22044 - QUÍMICA_INTEGRADO_2ª SÉRIE_2020;03 - 2020.1;2;QUIMICA;Integrado;CAMPUS MACEIO;40;não se aplica
MACQUIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22044 - QUÍMICA_INTEGRADO_2ª SÉRIE_2020;03 - 2020.1;2;QUIMICA;Integrado;CAMPUS MACEIO;40;não se aplica
MACQUIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22034 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;QUIMICA;Integrado;CAMPUS MACEIO;45;não se aplica
MACQUIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22034 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;QUIMICA;Integrado;CAMPUS MACEIO;45;não se aplica
MACELTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22046 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;042018 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22036 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;042018 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD22036 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;042018 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22046 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;042018 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD22046 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;042018 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS MACEIO;30;não se aplica
MARAGREDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0016 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARAGREDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0016 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARAGREDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARAGREDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARHOSEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0019 - HOSPEDAGEM-INTEGRADO-2ª SÉRIE-2020;02 - 2020.1;2;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARHOSEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0019 - HOSPEDAGEM-INTEGRADO-2ª SÉRIE-2020;02 - 2020.1;2;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARHOSEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0015 - HOSPEDAGEM-INTEGRADO-1ª SÉRIE-2020;02 - 2020.1;1;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;50;não se aplica
MARHOSEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0015 - HOSPEDAGEM-INTEGRADO-1ª SÉRIE-2020;02 - 2020.1;1;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;50;não se aplica
MARHOSEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0015 - HOSPEDAGEM-INTEGRADO-1ª SÉRIE-2020;02 - 2020.1;1;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;10;não se aplica
COZ095;EDUCAÇÃO FÍSICA;40;2022.2;MOD0047 - COZINHA_3º MOD_2019.1;02 - 2019.1;3;COZINHA;Integrado/EJA;CAMPUS MARECHAL DEODORO;40;não se aplica
MADGUTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0054 - GUIA DE TURISMO- INTEGRADO-2ª SÉRIE - 2020;03 - 2020.1;2;GUIA DE TURISMO;Integrado;CAMPUS MARECHAL DEODORO;50;não se aplica
MADGUTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0053 - GUIA DE TURISMO-INTEGRADO-1ªSÉRIE-2020;03 - 2020.1;1;GUIA DE TURISMO;Integrado;CAMPUS MARECHAL DEODORO;60;não se aplica
MADGUTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0053 - GUIA DE TURISMO-INTEGRADO-1ªSÉRIE-2020;03 - 2020.1;1;GUIA DE TURISMO;Integrado;CAMPUS MARECHAL DEODORO;60;não se aplica
MARMAMEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0056 - MEIO AMBIENTE_INTEGRADO_2ª SÉRIE_2020;05 - 2020.1;2;MEIO AMBIENTE;Integrado;CAMPUS MARECHAL DEODORO;40;não se aplica
MARMAMEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0052 - MEIO AMBIENTE_INTEGRADO_1ª SÉRIE_2020;05 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS MARECHAL DEODORO;50;não se aplica
MARMAMEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0052 - MEIO AMBIENTE_INTEGRADO_1ª SÉRIE_2020;05 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS MARECHAL DEODORO;50;não se aplica
MURAGREDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0011 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGREDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0011 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGREDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0015 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGREDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0015 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0013 - AGROINDÚSTRIA-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGOEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0013 - AGROINDÚSTRIA-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0012 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS MURICI;4;não se aplica
MURAGOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0012 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS MURICI;50;não se aplica
MURAGOEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0012 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS MURICI;50;não se aplica
PINEDIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0114 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINEDIEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0114 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINEDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0115 - EDIFICAÇÕES_INTEGRADO_2ª SÉRIE_2020;03 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINEDIEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0115 - EDIFICAÇÕES_INTEGRADO_2ª SÉRIE_2020;03 - 2020.1;2;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0110 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;05 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0110 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;05 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0117 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;05 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0117 - ELETROTÉCNICA_INTEGRADO_2ª SÉRIE_2020.1;05 - 2020.1;2;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PININFEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0113 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;07 - 2020.1;1;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFEDFI1;EDUCAÇÃO FÍSICA;80;2022.1;MOD0113 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;07 - 2020.1;1;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0119 - INFORMÁTICA_INTEGRADO_2ªSÉRIE_2020.1;07 - 2020.1;2;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0119 - INFORMÁTICA_INTEGRADO_2ªSÉRIE_2020.1;07 - 2020.1;2;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PINSEGEDFI2;EDUCAÇÃO FÍSICA;80;2022.1;MOD0125 - SEGURANÇA DO TRABALHO_INTEGRADO_2ª SÉRIE_2021.1;01 - 2021.1;2;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
